year,tmax_jan,tmin_jan,rain_jan,frost_jan,sun_jan,tmax_feb,tmin_feb,rain_feb,frost_feb,sun_feb,tmax_mar,tmin_mar,rain_mar,frost_mar,sun_mar,tmax_apr,tmin_apr,rain_apr,frost_apr,sun_apr,tmax_may,tmin_may,rain_may,frost_may,sun_may,tmax_jun,tmin_jun,rain_jun,frost_jun,sun_jun,tmax_jul,tmin_jul,rain_jul,frost_jul,sun_jul,tmax_aug,tmin_aug,rain_aug,frost_aug,sun_aug,tmax_sep,tmin_sep,rain_sep,frost_sep,sun_sep,tmax_oct,tmin_oct,rain_oct,frost_oct,sun_oct,tmax_nov,tmin_nov,rain_nov,frost_nov,sun_nov,tmax_dec,tmin_dec,rain_dec,frost_dec,sun_dec
2004,5.66702127456665,0.22150900959968567,141.9692840576172,17.0,,7.873050689697266,-0.007424831390380859,24.03461265563965,15.0,,10.532820701599121,1.1266368627548218,42.414588928222656,12.0,,14.788714408874512,4.8661980628967285,59.06870651245117,1.0,,18.410913467407227,6.490915775299072,59.137413024902344,0.0,,23.0086727142334,11.02212142944336,43.748172760009766,0.0,,24.37976837158203,12.548869132995605,73.71006774902344,0.0,,24.388269424438477,14.269519805908203,129.3505096435547,0.0,,21.572568893432617,10.725586891174316,26.0127010345459,0.0,,16.45038604736328,8.572270393371582,118.3681411743164,0.0,,8.564924240112305,3.181580066680908,41.58872985839844,4.0,,4.519895553588867,-0.5073660016059875,63.470481872558594,18.0,
2005,5.987398624420166,0.15671589970588684,53.67677307128906,15.0,,4.235658645629883,-1.9275673627853394,46.104923248291016,21.0,,11.358452796936035,1.6929768323898315,40.253318786621094,12.0,,15.204919815063477,5.332314968109131,82.11035919189453,0.0,,19.512073516845703,8.266651153564453,63.730377197265625,0.0,,25.271638870239258,11.967153549194336,49.46573257446289,0.0,,25.00811195373535,13.78697681427002,80.11556243896484,0.0,,23.55866050720215,11.271360397338867,39.92231369018555,0.0,,22.02815055847168,11.027612686157227,57.99622344970703,0.0,,18.971759796142578,9.62053394317627,45.401084899902344,0.0,,8.464428901672363,1.9963736534118652,48.50446319580078,12.0,,4.2148637771606445,-1.0631204843521118,63.91876220703125,19.0,
2006,4.178276538848877,-1.7831858396530151,37.93106460571289,21.0,,4.519156455993652,-0.8788034319877625,63.30023193359375,17.0,,9.356008529663086,1.3272998332977295,121.72660827636719,14.0,,14.779287338256836,4.331774711608887,45.31321716308594,5.0,,18.76138687133789,9.067219734191895,98.8966293334961,0.0,,24.676095962524414,11.414950370788574,34.27751922607422,0.0,,30.277450561523438,16.288345336914062,41.308753967285156,0.0,,21.236906051635742,11.99826431274414,128.1799774169922,0.0,,23.583711624145508,13.004240989685059,66.53993225097656,0.0,,18.366941452026367,10.164375305175781,98.96562194824219,0.0,,12.279328346252441,4.509096145629883,65.77505493164062,6.0,,7.234869003295898,1.1143171787261963,58.8794059753418,13.0,
2007,8.081368446350098,3.0147650241851807,70.47362518310547,7.0,,10.627116203308105,3.1596896648406982,91.92631530761719,1.0,,11.388652801513672,2.0930428504943848,86.71619415283203,7.0,,21.1943416595459,6.181492328643799,9.510068893432617,0.0,,20.070924758911133,10.050541877746582,106.32986450195312,0.0,,22.819751739501953,12.871749877929688,100.6028060913086,0.0,,22.84998321533203,12.733004570007324,109.29959869384766,0.0,,22.33261489868164,12.374150276184082,106.81916809082031,0.0,,19.278261184692383,8.358742713928223,48.51939392089844,0.0,,15.083473205566406,5.909944534301758,27.51888084411621,2.0,,8.458039283752441,1.5834225416183472,58.034671783447266,11.0,,5.648563385009766,-0.3795735836029053,77.5906753540039,15.0,
2008,8.26004695892334,1.6716721057891846,72.60498046875,13.0,,10.49491024017334,0.5595155358314514,46.50165939331055,15.0,,9.580089569091797,2.4103453159332275,102.37173461914062,10.0,,13.3107328414917,4.339810371398926,97.74067687988281,3.0,,21.433643341064453,9.591585159301758,78.33827209472656,0.0,,22.13337516784668,11.7914400100708,59.02122497558594,0.0,,24.65738868713379,12.520566940307617,64.58861541748047,0.0,,23.228899002075195,12.877765655517578,81.50040435791016,0.0,,18.63936996459961,8.192423820495605,67.56281280517578,0.0,,14.954704284667969,6.169253826141357,90.47019958496094,0.0,,9.36376953125,3.453913450241089,54.42420196533203,6.0,,4.457259654998779,-0.33236488699913025,52.942623138427734,17.0,
2009,3.6851625442504883,-3.312408924102783,43.85634994506836,25.0,,6.195028781890869,-0.8494168519973755,50.93821716308594,17.0,,10.908214569091797,1.3924341201782227,53.2334098815918,10.0,,17.150774002075195,6.128906726837158,53.09199142456055,0.0,,20.70562744140625,9.33946704864502,54.515445709228516,0.0,,22.622243881225586,10.818875312805176,80.92323303222656,0.0,,24.858718872070312,13.369500160217285,88.02059936523438,0.0,,26.990829467773438,13.271793365478516,31.570537567138672,0.0,,21.868927001953125,10.196760177612305,39.111671447753906,0.0,,15.943217277526855,5.817851543426514,40.125858306884766,4.0,,12.137564659118652,5.7866058349609375,107.44634246826172,0.0,,6.062022686004639,0.0100612947717309,99.73953247070312,11.0,
2010,1.9997106790542603,-2.9594082832336426,44.185123443603516,25.0,,5.8419623374938965,-0.2799582779407501,73.60017395019531,15.0,,10.83505630493164,1.5581705570220947,55.325401306152344,12.0,,16.616918563842773,4.044332027435303,23.846168518066406,0.0,,16.723350524902344,7.111344814300537,72.13855743408203,0.0,,22.95673370361328,11.566072463989258,65.37339782714844,0.0,,26.93451690673828,13.917076110839844,59.849029541015625,0.0,,23.124710083007812,12.668656349182129,109.97190856933594,0.0,,19.63254165649414,8.734450340270996,73.2351303100586,0.0,,15.068011283874512,5.67121696472168,47.68861770629883,4.0,,8.606039047241211,3.838595151901245,90.65005493164062,6.0,,2.299314022064209,-2.70565128326416,120.43135070800781,20.0,
2011,5.771937370300293,0.31686100363731384,51.15892791748047,18.0,,8.14741325378418,1.0984009504318237,29.6487979888916,7.0,,13.401230812072754,2.532270669937134,31.1578369140625,9.0,,19.835054397583008,5.973387241363525,17.762243270874023,1.0,,22.393150329589844,7.943833351135254,32.63294982910156,0.0,,23.13567543029785,11.54612922668457,69.88307189941406,0.0,,22.347660064697266,11.334550857543945,93.3728256225586,0.0,,24.467538833618164,13.391205787658691,91.8743667602539,0.0,,22.833045959472656,11.325273513793945,38.1069221496582,0.0,,16.84623908996582,6.990627288818359,51.35154342651367,2.0,,12.201519966125488,4.719387531280518,27.030092239379883,0.0,,8.40006160736084,2.9079902172088623,165.54823303222656,4.0,
2012,6.71970796585083,1.7240973711013794,72.573974609375,10.0,,3.216362953186035,-4.804533004760742,13.660125732421875,19.0,,15.018641471862793,2.9904372692108154,25.65823745727539,3.0,,13.69863224029541,4.2685227394104,94.37156677246094,2.0,,20.160322189331055,9.175856590270996,83.34284973144531,0.0,,21.898157119750977,12.037087440490723,102.30366516113281,0.0,,23.40176010131836,12.602063179016113,80.53855895996094,0.0,,26.425779342651367,13.632563591003418,35.40126037597656,0.0,,21.157018661499023,8.958922386169434,65.00778198242188,0.0,,15.852437019348145,7.55489444732666,102.649658203125,3.0,,9.88041877746582,3.69748854637146,78.82437133789062,1.0,,7.383615493774414,2.083772659301758,123.3138427734375,10.0,
2013,4.387084007263184,-0.030846288427710533,65.1656723022461,14.0,,3.9086341857910156,-1.8946608304977417,63.22774887084961,21.0,,8.383689880371094,0.674733579158783,53.566707611083984,13.0,,14.201690673828125,4.620401859283447,91.40629577636719,3.0,,15.290672302246094,7.077695846557617,132.36898803710938,0.0,,21.696863174438477,10.918707847595215,73.18427276611328,0.0,,27.511398315429688,14.786816596984863,56.22649002075195,0.0,,25.1043758392334,12.376236915588379,49.746856689453125,0.0,,20.79570770263672,10.69333267211914,83.17585754394531,0.0,,17.080734252929688,9.47382640838623,123.43146514892578,0.0,,8.23890495300293,3.037764549255371,106.47677612304688,4.0,,8.003159523010254,0.5958360433578491,60.60149002075195,15.0,
