year,tmax_jan,tmin_jan,rain_jan,frost_jan,sun_jan,tmax_feb,tmin_feb,rain_feb,frost_feb,sun_feb,tmax_mar,tmin_mar,rain_mar,frost_mar,sun_mar,tmax_apr,tmin_apr,rain_apr,frost_apr,sun_apr,tmax_may,tmin_may,rain_may,frost_may,sun_may,tmax_jun,tmin_jun,rain_jun,frost_jun,sun_jun,tmax_jul,tmin_jul,rain_jul,frost_jul,sun_jul,tmax_aug,tmin_aug,rain_aug,frost_aug,sun_aug,tmax_sep,tmin_sep,rain_sep,frost_sep,sun_sep,tmax_oct,tmin_oct,rain_oct,frost_oct,sun_oct,tmax_nov,tmin_nov,rain_nov,frost_nov,sun_nov,tmax_dec,tmin_dec,rain_dec,frost_dec,sun_dec
2004,1.3858259916305542,-3.937110185623169,71.35833740234375,24.0,33.12617492675781,5.240833759307861,-0.3152262568473816,41.12800979614258,19.0,56.477394104003906,8.424308776855469,0.35538598895072937,28.342552185058594,18.0,126.82730102539062,14.887904167175293,3.8522534370422363,28.27404022216797,2.0,204.25123596191406,16.650001525878906,6.7392802238464355,68.46592712402344,0.0,233.21141052246094,20.47755241394043,10.086840629577637,60.303123474121094,0.0,250.11585998535156,22.500648498535156,11.731257438659668,100.2803726196289,0.0,260.4831848144531,24.65068817138672,13.200298309326172,55.730865478515625,0.0,242.47286987304688,19.4768123626709,8.590307235717773,41.97529220581055,0.0,168.48953247070312,14.484687805175781,5.573083400726318,26.07305908203125,1.0,96.18244171142578,6.795567035675049,1.622632384300232,79.67261505126953,11.0,36.66008758544922,3.736609697341919,-1.1001907587051392,32.856380462646484,19.0,27.40788459777832
2005,4.6532301902771,-0.26771408319473267,62.48876190185547,14.0,34.47090148925781,1.5604368448257446,-4.215682029724121,53.189205169677734,25.0,55.73998260498047,7.389361381530762,-1.0766808986663818,27.20686912536621,19.0,130.83714294433594,15.352766990661621,2.987971782684326,21.569046020507812,7.0,214.09576416015625,18.448545455932617,7.541940212249756,75.46119689941406,0.0,263.71954345703125,21.825767517089844,9.614253044128418,41.75459671020508,0.0,278.837890625,23.928720474243164,13.269091606140137,115.30838775634766,0.0,254.36517333984375,21.34557342529297,11.142666816711426,60.411865234375,0.0,216.0616912841797,21.16126251220703,9.418807983398438,50.58420944213867,0.0,175.97402954101562,16.152912139892578,6.339657306671143,26.584209442138672,1.0,111.91382598876953,7.076695442199707,1.1033841371536255,36.149330139160156,13.0,42.643245697021484,3.061734676361084,-1.7245573997497559,63.54103469848633,22.0,25.502336502075195
2006,-0.4934732913970947,-6.850785255432129,22.215789794921875,31.0,43.694129943847656,1.8049753904342651,-3.727870225906372,44.61355972290039,24.0,51.92046356201172,4.694523811340332,-2.490811824798584,58.023193359375,24.0,115.62123107910156,13.160103797912598,3.6674342155456543,44.22453308105469,3.0,174.91082763671875,18.833847045898438,7.165614604949951,62.37636184692383,0.0,273.8766784667969,22.908843994140625,10.532313346862793,36.50428009033203,0.0,291.3498229980469,29.616147994995117,14.88624095916748,34.329708099365234,0.0,338.4710388183594,21.229351043701172,11.998966217041016,93.59295654296875,0.0,189.71539306640625,23.46727752685547,11.39365291595459,18.505887985229492,0.0,184.3800506591797,16.522916793823242,7.847591400146484,44.940765380859375,0.0,93.75404357910156,10.497512817382812,3.7824554443359375,39.94746017456055,4.0,43.81366729736328,7.2926130294799805,2.3634674549102783,30.479393005371094,5.0,29.94091033935547
2007,7.315405368804932,1.9033578634262085,76.8837661743164,8.0,33.81098937988281,6.521843910217285,0.6799817681312561,51.1828727722168,12.0,53.14558410644531,11.332505226135254,1.689039707183838,55.50347900390625,3.0,142.41116333007812,17.5640811920166,3.491671562194824,2.3669047355651855,4.0,251.46568298339844,20.696514129638672,8.334184646606445,117.13166809082031,0.0,276.690673828125,23.541606903076172,12.63696002960205,94.38599395751953,0.0,259.1982421875,23.055330276489258,12.852190971374512,109.57511138916016,0.0,243.77809143066406,22.893491744995117,11.85123062133789,76.58010864257812,0.0,228.78433227539062,17.392173767089844,8.50654125213623,97.78340911865234,0.0,140.41220092773438,12.125476837158203,4.103222370147705,15.807494163513184,3.0,88.22297668457031,5.961167335510254,0.9364481568336487,70.73274230957031,14.0,34.93519973754883,3.6848232746124268,-0.45423179864883423,35.650760650634766,17.0,26.137126922607422
2008,6.100585460662842,0.8852763772010803,70.20731353759766,12.0,35.105690002441406,7.659235000610352,0.45569226145744324,26.778411865234375,12.0,70.82933044433594,8.271239280700684,0.5632652044296265,60.785194396972656,14.0,122.73241424560547,12.230851173400879,3.3548054695129395,80.2948226928711,1.0,168.16795349121094,20.652997970581055,7.617319583892822,15.230688095092773,0.0,299.2605285644531,23.62185287475586,10.839789390563965,46.47038269042969,0.0,297.52227783203125,24.574108123779297,12.661323547363281,65.12774658203125,0.0,262.708740234375,23.270082473754883,12.662504196166992,62.93568420410156,0.0,215.65777587890625,17.478727340698242,8.186629295349121,52.65022277832031,0.0,136.8147735595703,13.372865676879883,5.232473850250244,68.5410385131836,0.0,84.98069763183594,7.6076459884643555,2.267057180404663,28.468332290649414,12.0,33.92210388183594,3.203498363494873,-0.9481122493743896,42.72140884399414,16.0,26.4624080657959
2009,0.39263880252838135,-6.260385990142822,23.86663818359375,29.0,37.68681335449219,2.7632863521575928,-2.1385645866394043,50.56637191772461,24.0,46.52239227294922,8.120985984802246,1.0050760507583618,54.757896423339844,10.0,104.31246948242188,18.89325523376465,5.224212169647217,20.306779861450195,1.0,247.55111694335938,19.466825485229492,7.315848350524902,74.13229370117188,0.0,274.3005065917969,19.81599998474121,9.72549819946289,66.55522155761719,0.0,238.92813110351562,24.203283309936523,13.093531608581543,80.1881332397461,0.0,267.07501220703125,25.5977725982666,12.229317665100098,36.86146545410156,0.0,260.4552917480469,20.581541061401367,9.431501388549805,38.97020721435547,0.0,162.60552978515625,11.117344856262207,4.331111907958984,79.1611099243164,4.0,73.99136352539062,10.171610832214355,4.6082258224487305,71.41490173339844,1.0,40.574771881103516,2.1125640869140625,-2.8977303504943848,69.58929443359375,22.0,26.59950065612793
2010,-2.849177598953247,-8.051583290100098,36.71784210205078,31.0,28.286209106445312,1.9652374982833862,-4.0775675773620605,28.4373779296875,24.0,52.88182067871094,8.602224349975586,-0.24235416948795319,42.28706741333008,14.0,127.63465118408203,14.505483627319336,2.56113600730896,17.316682815551758,5.0,218.26104736328125,14.609718322753906,6.634256362915039,108.18171691894531,0.0,187.0118865966797,22.492755889892578,9.86269760131836,20.402587890625,0.0,296.5030212402344,27.52898597717285,14.119340896606445,75.91783905029297,0.0,302.1925048828125,22.07254981994629,12.934342384338379,157.5458526611328,0.0,187.64060974121094,17.096839904785156,8.262145042419434,106.8087387084961,0.0,141.22711181640625,12.208992958068848,3.576205015182495,18.50927734375,2.0,98.36927795410156,6.915693759918213,2.088456153869629,104.30205535888672,7.0,31.57280921936035,-2.110506057739258,-8.240702629089355,77.37823486328125,30.0,23.203067779541016
2011,3.3032984733581543,-1.6551071405410767,45.190277099609375,19.0,33.202213287353516,3.0109429359436035,-3.6062262058258057,18.04638671875,23.0,65.6145248413086,10.07431411743164,-0.8060020804405212,17.65406036376953,19.0,154.5970458984375,17.760066986083984,5.404032230377197,26.57689666748047,0.0,223.79104614257812,20.83479118347168,6.807483673095703,32.71480941772461,2.0,302.6809387207031,23.343406677246094,11.229394912719727,68.45539855957031,0.0,278.32843017578125,21.3721866607666,12.106673240661621,156.7572784423828,0.0,223.44805908203125,23.51177406311035,12.920817375183105,66.52890014648438,0.0,217.7320556640625,21.052915573120117,9.962389945983887,63.082157135009766,0.0,169.37754821777344,14.6376371383667,4.836678504943848,39.41409683227539,5.0,106.42137145996094,8.197614669799805,0.354406476020813,0.3675290048122406,17.0,54.4876708984375,6.302468776702881,1.6674665212631226,71.99446868896484,5.0,24.747690200805664
2012,3.7857558727264404,-0.8634841442108154,82.95611572265625,13.0,36.1907958984375,0.48561227321624756,-6.879552364349365,27.409812927246094,21.0,67.15635681152344,11.903716087341309,2.083649158477783,11.513916015625,8.0,144.0260772705078,13.796875,3.14607834815979,25.839786529541016,7.0,189.18775939941406,20.741811752319336,8.057819366455078,43.57225799560547,0.0,287.0753479003906,20.688762664794922,10.133220672607422,88.42935180664062,0.0,234.17813110351562,23.41645050048828,12.735658645629883,102.61900329589844,0.0,258.3587646484375,24.513046264648438,12.424383163452148,45.41079330444336,0.0,244.0492401123047,19.91282844543457,8.468329429626465,35.9029426574707,0.0,166.18434143066406,13.339593887329102,4.231362819671631,35.27350616455078,4.0,93.39604187011719,7.774325370788574,2.122696876525879,53.53729248046875,7.0,36.094913482666016,3.2054545879364014,-1.899697184562683,64.57377624511719,19.0,26.536128997802734
2013,1.506487250328064,-2.751303195953369,62.22480010986328,19.0,26.095129013061523,1.280491590499878,-2.8040976524353027,44.39455795288086,25.0,41.63058090209961,2.4191949367523193,-5.045351505279541,32.4466552734375,30.0,123.49398803710938,13.059901237487793,3.4588968753814697,30.417306900024414,8.0,175.10903930664062,17.522661209106445,7.756832122802734,122.97975158691406,0.0,215.56764221191406,21.509511947631836,10.675702095031738,91.86164093017578,0.0,259.07696533203125,26.136043548583984,13.122663497924805,37.666996002197266,0.0,308.8759765625,24.640403747558594,12.226874351501465,44.45941162109375,0.0,241.741943359375,17.53827667236328,8.796138763427734,59.2918815612793,0.0,129.59742736816406,15.017617225646973,6.285851001739502,62.82970428466797,0.0,88.93876647949219,7.2736287117004395,1.873246431350708,56.99571990966797,8.0,35.604637145996094,6.360785484313965,1.2972809076309204,31.501249313354492,10.0,29.400142669677734
